INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,PRC,OPR_INTERVAL,GROUP
2022-09-01T07:00:00-00:00,2022-09-01T07:15:00-00:00,2022-09-01,01,JAY_GNODE2,JAY_GNODE2,JAY_GNODE2,RTPD,LMP,LMP_PRC,JAY_GNODE2,ALL,1,85.57031,1,1
2022-09-01T08:00:00-00:00,2022-09-01T08:15:00-00:00,2022-09-01,02,JAY_GNODE2,JAY_GNODE2,JAY_GNODE2,RTPD,LMP,LMP_PRC,JAY_GNODE2,ALL,1,112.28317,1,1
2022-09-01T09:00:00-00:00,2022-09-01T09:15:00-00:00,2022-09-01,03,JAY_GNODE2,JAY_GNODE2,JAY_GNODE2,RTPD,LMP,LMP_PRC,JAY_GNODE2,ALL,1,95.6638,1,1
2022-09-01T10:00:00-00:00,2022-09-01T10:15:00-00:00,2022-09-01,04,JAY_GNODE2,JAY_GNODE2,JAY_GNODE2,RTPD,LMP,LMP_PRC,JAY_GNODE2,ALL,1,95.46196,1,1
2022-09-01T11:00:00-00:00,2022-09-01T11:15:00-00:00,2022-09-01,05,JAY_GNODE2,JAY_GNODE2,JAY_GNODE2,RTPD,LMP,LMP_PRC,JAY_GNODE2,ALL,1,103.12366,1,1
2022-09-01T12:00:00-00:00,2022-09-01T12:15:00-00:00,2022-09-01,06,JAY_GNODE2,JAY_GNODE2,JAY_GNODE2,RTPD,LMP,LMP_PRC,JAY_GNODE2,ALL,1,86.9061,1,1
2022-09-01T13:00:00-00:00,2022-09-01T13:15:00-00:00,2022-09-01,07,JAY_GNODE2,JAY_GNODE2,JAY_GNODE2,RTPD,LMP,LMP_PRC,JAY_GNODE2,ALL,1,88.92816,1,1
2022-09-01T14:00:00-00:00,2022-09-01T14:15:00-00:00,2022-09-01,08,JAY_GNODE2,JAY_GNODE2,JAY_GNODE2,RTPD,LMP,LMP_PRC,JAY_GNODE2,ALL,1,113.08876,1,1
2022-09-01T15:00:00-00:00,2022-09-01T15:15:00-00:00,2022-09-01,09,JAY_GNODE2,JAY_GNODE2,JAY_GNODE2,RTPD,LMP,LMP_PRC,JAY_GNODE2,ALL,1,97.4124,1,1
2022-09-01T16:00:00-00:00,2022-09-01T16:15:00-00:00,2022-09-01,10,JAY_GNODE2,JAY_GNODE2,JAY_GNODE2,RTPD,LMP,LMP_PRC,JAY_GNODE2,ALL,1,83.43645,1,1
2022-09-01T17:00:00-00:00,2022-09-01T17:15:00-00:00,2022-09-01,11,JAY_GNODE2,JAY_GNODE2,JAY_GNODE2,RTPD,LMP,LMP_PRC,JAY_GNODE2,ALL,1,80.58359,1,1
2022-09-01T18:00:00-00:00,2022-09-01T18:15:00-00:00,2022-09-01,12,JAY_GNODE2,JAY_GNODE2,JAY_GNODE2,RTPD,LMP,LMP_PRC,JAY_GNODE2,ALL,1,59.80451,1,1
2022-09-01T19:00:00-00:00,2022-09-01T19:15:00-00:00,2022-09-01,13,JAY_GNODE2,JAY_GNODE2,JAY_GNODE2,RTPD,LMP,LMP_PRC,JAY_GNODE2,ALL,1,73.90915,1,1
