INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,PRC,OPR_INTERVAL,GROUP
2022-09-01T07:00:00-00:00,2022-09-01T07:15:00-00:00,2022-09-01,01,STATIND_1_N013,STATIND_1_N013,STATIND_1_N013,RTPD,LMP,LMP_PRC,STATIND_1_N013,ALL,1,83.50779,1,1
2022-09-01T08:00:00-00:00,2022-09-01T08:15:00-00:00,2022-09-01,02,STATIND_1_N013,STATIND_1_N013,STATIND_1_N013,RTPD,LMP,LMP_PRC,STATIND_1_N013,ALL,1,112.2044,1,1
2022-09-01T09:00:00-00:00,2022-09-01T09:15:00-00:00,2022-09-01,03,STATIND_1_N013,STATIND_1_N013,STATIND_1_N013,RTPD,LMP,LMP_PRC,STATIND_1_N013,ALL,1,96.4263,1,1
2022-09-01T10:00:00-00:00,2022-09-01T10:15:00-00:00,2022-09-01,04,STATIND_1_N013,STATIND_1_N013,STATIND_1_N013,RTPD,LMP,LMP_PRC,STATIND_1_N013,ALL,1,95.95176,1,1
2022-09-01T11:00:00-00:00,2022-09-01T11:15:00-00:00,2022-09-01,05,STATIND_1_N013,STATIND_1_N013,STATIND_1_N013,RTPD,LMP,LMP_PRC,STATIND_1_N013,ALL,1,104.07635,1,1
2022-09-01T12:00:00-00:00,2022-09-01T12:15:00-00:00,2022-09-01,06,STATIND_1_N013,STATIND_1_N013,STATIND_1_N013,RTPD,LMP,LMP_PRC,STATIND_1_N013,ALL,1,88.01613,1,1
2022-09-01T13:00:00-00:00,2022-09-01T13:15:00-00:00,2022-09-01,07,STATIND_1_N013,STATIND_1_N013,STATIND_1_N013,RTPD,LMP,LMP_PRC,STATIND_1_N013,ALL,1,88.60978,1,1
2022-09-01T14:00:00-00:00,2022-09-01T14:15:00-00:00,2022-09-01,08,STATIND_1_N013,STATIND_1_N013,STATIND_1_N013,RTPD,LMP,LMP_PRC,STATIND_1_N013,ALL,1,115.20112,1,1
2022-09-01T15:00:00-00:00,2022-09-01T15:15:00-00:00,2022-09-01,09,STATIND_1_N013,STATIND_1_N013,STATIND_1_N013,RTPD,LMP,LMP_PRC,STATIND_1_N013,ALL,1,97.4112,1,1
2022-09-01T16:00:00-00:00,2022-09-01T16:15:00-00:00,2022-09-01,10,STATIND_1_N013,STATIND_1_N013,STATIND_1_N013,RTPD,LMP,LMP_PRC,STATIND_1_N013,ALL,1,83.43525,1,1
2022-09-01T17:00:00-00:00,2022-09-01T17:15:00-00:00,2022-09-01,11,STATIND_1_N013,STATIND_1_N013,STATIND_1_N013,RTPD,LMP,LMP_PRC,STATIND_1_N013,ALL,1,80.30961,1,1
2022-09-01T18:00:00-00:00,2022-09-01T18:15:00-00:00,2022-09-01,12,STATIND_1_N013,STATIND_1_N013,STATIND_1_N013,RTPD,LMP,LMP_PRC,STATIND_1_N013,ALL,1,59.11223,1,1
2022-09-01T19:00:00-00:00,2022-09-01T19:15:00-00:00,2022-09-01,13,STATIND_1_N013,STATIND_1_N013,STATIND_1_N013,RTPD,LMP,LMP_PRC,STATIND_1_N013,ALL,1,73.34183,1,1
